Source,Target,Type,Id,Label,Weight
4,13.08333333,Directed,132790,,4
26,13.08333333,Directed,132796,,5
14,12.41666667,Directed,132808,,1
23,14.58333333,Directed,132856,,2
7,9.666666667,Directed,132884,,1
7,9.833333333,Directed,132885,,1
8,23.62807018,Directed,132947,,2
33,17.53095238,Directed,132959,,2
26,17.40460526,Directed,132965,,1
12,13.91666667,Directed,132970,,1
56,13.91666667,Directed,132988,,2
17,13.16666667,Directed,132999,,1
17,13.08333333,Directed,133000,,1
7,12.41666667,Directed,133036,,1
37,27.41757813,Directed,133073,,1
35,14.66666667,Directed,133083,,2
35,14.58333333,Directed,133084,,2
43,13.08333333,Directed,133096,,4
25,13.91666667,Directed,133114,,1
45,13.21428571,Directed,133151,,2
35,8.6,Directed,133175,,1
25,13.08333333,Directed,133264,,2
32,13.91666667,Directed,133276,,1
32,13.16666667,Directed,133305,,1
32,13.08333333,Directed,133306,,1
48,13.16666667,Directed,133311,,1
48,13.08333333,Directed,133312,,1
45,11.81098039,Directed,133367,,1
45,2.952745098,Directed,133373,,1
34,19.66666667,Directed,133388,,1
34,19.83333333,Directed,133389,,1
37,6.983333333,Directed,133407,,1
37,6.908333333,Directed,133408,,1
1,6.633333333,Directed,133413,,1
1,6.566666667,Directed,133414,,1
18,6.633333333,Directed,133419,,1
18,6.566666667,Directed,133420,,1
10,6.633333333,Directed,133425,,2
10,6.566666667,Directed,133426,,2
10,12.63333333,Directed,133431,,2
10,12.56666667,Directed,133432,,2
37,18.63333333,Directed,133449,,1
37,18.56666667,Directed,133450,,1
37,2.484375,Directed,133451,,1
25,18.8,Directed,133455,,1
25,18.73333333,Directed,133456,,1
25,2.484375,Directed,133457,,1
43,18.63333333,Directed,133461,,1
43,18.56666667,Directed,133462,,1
44,15.13333333,Directed,133467,,1
44,15.06666667,Directed,133468,,1
44,16.63333333,Directed,133473,,1
44,16.56666667,Directed,133474,,1
9,12.38333333,Directed,133479,,1
9,12.31666667,Directed,133480,,1
33,18.38333333,Directed,133484,,1
33,18.44166667,Directed,133486,,1
21,6.616666667,Directed,133491,,1
21,6.558333333,Directed,133492,,1
25,8.616666667,Directed,133497,,1
25,8.558333333,Directed,133498,,1
25,14.0247619,Directed,133499,,1
15,14.11666667,Directed,133503,,1
15,14.05833333,Directed,133504,,1
2,14.11666667,Directed,133509,,1
2,14.05833333,Directed,133510,,1
4,17.88333333,Directed,133514,,1
4,17.94166667,Directed,133516,,1
44,7.116666667,Directed,133521,,1
44,7.058333333,Directed,133522,,1
24,14.11666667,Directed,133527,,1
24,14.05833333,Directed,133528,,1
52,6.783333333,Directed,133533,,1
52,6.725,Directed,133534,,1
20,13.08333333,Directed,133539,,2
20,13.04166667,Directed,133540,,2
15,12.45833333,Directed,133558,,1
36,12.29166667,Directed,133564,,1
38,12.45833333,Directed,133570,,1
52,12.45833333,Directed,133576,,3
8,13.04166667,Directed,133594,,1
5,13.04166667,Directed,133600,,1
5,47.71343284,Directed,133601,,2
37,12.29166667,Directed,133606,,1
1,13.04166667,Directed,133618,,3
1,13.95833333,Directed,133624,,2
13,13.91666667,Directed,133640,,1
13,13.95833333,Directed,133642,,1
52,13.04166667,Directed,133654,,5
36,12.45833333,Directed,133660,,1
39,12.45833333,Directed,133690,,1
47,13.04166667,Directed,133696,,1
41,12.29166667,Directed,133702,,1
29,13.04166667,Directed,133708,,1
4,13.04166667,Directed,133714,,2
21,13.08333333,Directed,133719,,2
21,13.04166667,Directed,133720,,2
35,13.08333333,Directed,133725,,2
35,13.04166667,Directed,133726,,2
13,12.41666667,Directed,133730,,1
13,12.45833333,Directed,133732,,1
13,13.04166667,Directed,133738,,4
9,13.95833333,Directed,133756,,1
14,13.79166667,Directed,133762,,2
14,14.06,Directed,133763,,1
19,12.29166667,Directed,133768,,2
31,12.29166667,Directed,133774,,1
9,13.04166667,Directed,133798,,2
19,13.91666667,Directed,133802,,1
19,13.95833333,Directed,133804,,1
34,13.04166667,Directed,133810,,1
9,21.945625,Directed,133817,,1
7,13.04166667,Directed,133822,,2
7,14.54166667,Directed,133828,,1
4,19.41666667,Directed,133833,,1
4,27.43203125,Directed,133835,,1
7,13.95833333,Directed,133840,,2
10,13.95833333,Directed,133852,,1
49,14.54166667,Directed,133882,,1
49,12.45833333,Directed,133888,,1
10,13.04166667,Directed,133906,,1
16,13.04166667,Directed,133924,,1
3,12.29166667,Directed,133930,,1
3,12.45833333,Directed,133942,,1
47,13.79166667,Directed,133954,,1
33,13.04166667,Directed,133960,,1
47,13.95833333,Directed,133972,,1
25,20.83333333,Directed,133994,,1
25,20.91666667,Directed,133995,,1
25,20.875,Directed,133996,,1
45,14.54166667,Directed,134008,,1
45,13.04166667,Directed,134020,,1
26,13.04166667,Directed,134032,,1
45,13.95833333,Directed,134038,,1
12,7.375,Directed,134158,,1
25,7.375,Directed,134164,,1
32,2.083333333,Directed,134169,,3
32,2.041666667,Directed,134170,,3
15,8.083333333,Directed,134187,,3
15,8.041666667,Directed,134188,,3
37,11.08333333,Directed,134205,,1
37,11.04166667,Directed,134206,,1
8,9.541666667,Directed,134212,,1
6,8.041666667,Directed,134218,,1
36,40,Directed,134220,,1
36,11.91666667,Directed,134222,,1
36,11.95833333,Directed,134224,,1
1,8.083333333,Directed,134229,,3
1,8.041666667,Directed,134230,,3
13,8.916666667,Directed,134240,,1
13,8.958333333,Directed,134242,,1
40,9.916666667,Directed,134252,,1
40,9.958333333,Directed,134254,,1
8,9.083333333,Directed,134259,,1
8,9.041666667,Directed,134260,,1
16,8.041666667,Directed,134266,,4
3,8.041666667,Directed,134278,,1
3,29.53508772,Directed,134279,,6
57,9.083333333,Directed,134289,,1
57,9.041666667,Directed,134290,,1
8,8.041666667,Directed,134296,,1
7,9.041666667,Directed,134302,,4
7,9.583333333,Directed,134307,,1
7,9.541666667,Directed,134308,,1
4,9.041666667,Directed,134326,,2
4,11.04166667,Directed,134332,,1
4,8.041666667,Directed,134338,,5
49,8.041666667,Directed,134350,,4
49,9.583333333,Directed,134373,,1
49,9.541666667,Directed,134374,,1
34,8.083333333,Directed,134385,,1
34,8.041666667,Directed,134386,,1
33,11.08333333,Directed,134391,,1
33,11.04166667,Directed,134392,,1
26,11.95833333,Directed,134398,,1
16,9.041666667,Directed,134404,,1
40,8.041666667,Directed,134416,,1
24,8.041666667,Directed,134428,,3
35,9.041666667,Directed,134458,,1
25,8.041666667,Directed,134476,,3
43,8.083333333,Directed,134481,,1
43,8.041666667,Directed,134482,,1
45,9.083333333,Directed,134487,,3
45,9.041666667,Directed,134488,,3
25,9.041666667,Directed,134518,,1
25,11.08333333,Directed,134529,,1
25,11.04166667,Directed,134530,,1
32,9.041666667,Directed,134536,,1
26,11.04166667,Directed,134542,,1
32,9.583333333,Directed,134547,,1
32,9.541666667,Directed,134548,,1
46,11.04166667,Directed,134554,,1
46,14.76372549,Directed,134555,,2
19,12.54166667,Directed,134566,,4
19,7.916666667,Directed,134576,,3
19,7.958333333,Directed,134578,,1
19,14.08333333,Directed,134583,,2
19,14.04166667,Directed,134584,,2
10,14.04166667,Directed,134590,,1
29,10.08333333,Directed,134595,,1
29,10.04166667,Directed,134596,,1
46,14.04166667,Directed,134602,,1
46,17.43988764,Directed,134603,,1
8,12.20833333,Directed,134608,,1
8,12.54166667,Directed,134614,,5
15,14.08333333,Directed,134625,,1
15,14.04166667,Directed,134626,,1
15,7.041666667,Directed,134632,,1
15,22.61625,Directed,134633,,1
34,14.04166667,Directed,134638,,4
34,27.1395,Directed,134639,,1
53,12.54166667,Directed,134650,,1
37,12.54166667,Directed,134656,,6
37,6.458333333,Directed,134662,,2
52,12.54166667,Directed,134692,,1
6,14.08333333,Directed,134697,,1
6,14.04166667,Directed,134698,,1
8,7.083333333,Directed,134703,,2
8,7.041666667,Directed,134704,,2
37,13.29166667,Directed,134722,,1
38,12.20833333,Directed,134728,,1
37,6.291666667,Directed,134734,,2
57,12.58333333,Directed,134757,,1
57,12.54166667,Directed,134758,,1
1,6.458333333,Directed,134764,,8
1,12.54166667,Directed,134770,,9
1,14.04166667,Directed,134794,,3
1,10.08333333,Directed,134829,,1
1,10.04166667,Directed,134830,,1
1,7.041666667,Directed,134848,,3
13,7.958333333,Directed,134884,,1
13,12.54166667,Directed,134890,,3
13,14.08333333,Directed,134895,,1
13,14.04166667,Directed,134896,,1
33,7.041666667,Directed,134944,,8
33,11.54166667,Directed,134950,,2
39,7.958333333,Directed,134968,,2
39,14.08333333,Directed,134979,,1
39,14.04166667,Directed,134980,,1
41,8.583333333,Directed,134997,,1
41,8.541666667,Directed,134998,,1
49,7.791666667,Directed,135004,,1
29,7.958333333,Directed,135010,,1
29,7.041666667,Directed,135016,,2
4,7.041666667,Directed,135028,,4
42,7.041666667,Directed,135034,,1
3,14.08333333,Directed,135051,,2
3,14.04166667,Directed,135052,,2
9,7.958333333,Directed,135064,,1
27,6.458333333,Directed,135070,,1
7,12.54166667,Directed,135088,,1
7,7.041666667,Directed,135094,,2
44,12.91666667,Directed,135104,,2
10,10.08333333,Directed,135111,,1
10,10.04166667,Directed,135112,,1
10,12.54166667,Directed,135118,,4
29,14.04166667,Directed,135130,,1
6,8.583333333,Directed,135135,,1
6,8.541666667,Directed,135136,,1
6,7.083333333,Directed,135141,,1
6,7.041666667,Directed,135142,,1
19,14.83333333,Directed,135146,,1
19,14.91666667,Directed,135147,,1
19,14.875,Directed,135148,,1
40,12.54166667,Directed,135154,,1
4,10.04166667,Directed,135160,,1
7,7.958333333,Directed,135172,,2
7,14.63041667,Directed,135173,,1
5,8.541666667,Directed,135196,,1
16,7.041666667,Directed,135202,,2
49,7.958333333,Directed,135238,,1
53,12.91666667,Directed,135242,,2
53,12.95833333,Directed,135244,,2
53,12.20833333,Directed,135256,,1
34,12.54166667,Directed,135268,,2
36,49,Directed,135276,,1
36,6.291666667,Directed,135280,,1
18,10.08333333,Directed,135291,,1
18,10.04166667,Directed,135292,,1
33,14.04166667,Directed,135304,,2
48,6.291666667,Directed,135364,,1
2,14.04166667,Directed,135370,,1
8,9.291666667,Directed,135376,,1
49,12.95833333,Directed,135394,,1
9,10.04166667,Directed,135430,,1
10,7.958333333,Directed,135448,,1
44,11.58333333,Directed,135453,,1
44,11.54166667,Directed,135454,,1
49,7.041666667,Directed,135466,,1
4,12.91666667,Directed,135471,,1
3,7.041666667,Directed,135484,,2
4,14.04166667,Directed,135502,,1
34,7.041666667,Directed,135508,,4
23,14.04166667,Directed,135514,,1
35,12.54166667,Directed,135532,,2
44,10.08333333,Directed,135543,,1
44,10.04166667,Directed,135544,,1
3,6.291666667,Directed,135550,,1
16,12.20833333,Directed,135556,,1
16,21.56277778,Directed,135557,,1
25,7.958333333,Directed,135562,,1
24,7.041666667,Directed,135580,,2
24,8.541666667,Directed,135592,,1
56,7.958333333,Directed,135598,,1
33,10.04166667,Directed,135604,,1
35,11.54166667,Directed,135610,,1
35,13.29166667,Directed,135616,,1
32,14.04166667,Directed,135634,,4
32,1.589745763,Directed,135635,,1
35,11.70833333,Directed,135640,,1
47,12.58333333,Directed,135645,,2
47,12.54166667,Directed,135646,,2
2,12.54166667,Directed,135670,,1
9,8.541666667,Directed,135676,,1
9,15.54166667,Directed,135682,,1
24,15.58333333,Directed,135687,,1
24,15.54166667,Directed,135688,,1
35,7.041666667,Directed,135700,,1
21,11.54166667,Directed,135706,,1
17,15.54166667,Directed,135718,,1
45,14.04166667,Directed,135724,,3
26,12.54166667,Directed,135730,,3
25,6.416666667,Directed,135734,,1
25,6.458333333,Directed,135736,,1
45,7.041666667,Directed,135742,,3
43,7.958333333,Directed,135748,,1
45,8.541666667,Directed,135754,,1
16,8.541666667,Directed,135760,,1
16,13.18450704,Directed,135761,,1
21,7.041666667,Directed,135790,,1
26,21.03714286,Directed,135797,,2
25,7.041666667,Directed,135808,,4
43,12.54166667,Directed,135820,,1
31,14.04166667,Directed,135826,,1
31,7.083333333,Directed,135837,,2
31,7.041666667,Directed,135838,,2
32,7.041666667,Directed,135856,,2
32,35.43294118,Directed,135857,,2
26,14.08333333,Directed,135861,,1
26,14.04166667,Directed,135862,,1
25,10.08333333,Directed,135879,,3
25,10.04166667,Directed,135880,,3
25,19.68496732,Directed,135887,,2
32,8.583333333,Directed,135897,,1
32,8.541666667,Directed,135898,,1
17,12.54166667,Directed,135916,,2
17,13.70833333,Directed,135922,,2
46,8.583333333,Directed,135939,,1
46,8.541666667,Directed,135940,,1
46,12.83333333,Directed,135944,,1
46,12.91666667,Directed,135945,,1
46,12.875,Directed,135946,,1
46,10.04166667,Directed,135952,,1
24,8.708333333,Directed,135958,,1
32,10.08333333,Directed,135963,,1
32,10.04166667,Directed,135964,,1
44,12.54166667,Directed,135982,,1
26,11.58333333,Directed,135993,,1
26,11.54166667,Directed,135994,,1
36,6.708333333,Directed,136006,,1
37,6.708333333,Directed,136012,,2
52,6.791666667,Directed,136018,,3
6,6.791666667,Directed,136042,,1
36,45,Directed,136044,,1
36,5.25,Directed,136046,,1
36,5.333333333,Directed,136047,,1
36,5.291666667,Directed,136048,,1
8,7.541666667,Directed,136054,,1
37,32.32564544,Directed,136061,,1
13,6.791666667,Directed,136066,,1
1,7.541666667,Directed,136072,,1
1,6.083333333,Directed,136077,,2
1,6.041666667,Directed,136078,,2
1,4.916666667,Directed,136082,,1
1,4.958333333,Directed,136084,,1
1,5.916666667,Directed,136088,,1
1,5.958333333,Directed,136090,,1
47,6.041666667,Directed,136114,,2
18,6.083333333,Directed,136125,,1
18,6.041666667,Directed,136126,,1
49,4.583333333,Directed,136131,,1
49,4.541666667,Directed,136132,,1
42,6.041666667,Directed,136138,,1
21,6.083333333,Directed,136143,,1
21,6.041666667,Directed,136144,,1
10,7.541666667,Directed,136156,,2
29,6.083333333,Directed,136167,,1
29,6.041666667,Directed,136168,,1
7,0.0833333333,Directed,136209,,1
7,0.0416666667,Directed,136210,,1
5,36.57604167,Directed,136217,,1
5,7.541666667,Directed,136228,,1
13,4.083333333,Directed,136233,,1
13,4.041666667,Directed,136234,,1
49,1.083333333,Directed,136239,,1
49,1.041666667,Directed,136240,,1
49,6.041666667,Directed,136246,,1
33,7.541666667,Directed,136258,,2
33,6.041666667,Directed,136282,,1
49,5.208333333,Directed,136288,,1
2,5.791666667,Directed,136300,,1
9,5.083333333,Directed,136305,,1
9,5.041666667,Directed,136306,,1
21,7.541666667,Directed,136312,,3
14,7.541666667,Directed,136342,,1
44,5.583333333,Directed,136347,,1
44,5.541666667,Directed,136348,,1
4,4.083333333,Directed,136353,,1
4,4.041666667,Directed,136354,,1
34,7.583333333,Directed,136359,,1
3,4.5,Directed,136364,,1
3,4.583333333,Directed,136365,,1
3,4.541666667,Directed,136366,,1
56,7.541666667,Directed,136378,,1
44,6.791666667,Directed,136384,,1
35,5.583333333,Directed,136389,,1
35,5.541666667,Directed,136390,,1
35,7.458333333,Directed,136396,,1
2,6.041666667,Directed,136402,,1
2,7.541666667,Directed,136414,,1
25,6.708333333,Directed,136432,,1
45,1,Directed,136436,,1
45,1.083333333,Directed,136437,,1
45,1.041666667,Directed,136438,,1
17,7.458333333,Directed,136450,,1
45,7.541666667,Directed,136468,,1
19,18.04166667,Directed,136474,,2
19,12.79166667,Directed,136486,,1
19,6.958333333,Directed,136492,,3
10,6.541666667,Directed,136510,,7
7,19.04166667,Directed,136522,,4
7,22.61625,Directed,136523,,1
15,18.08333333,Directed,136527,,1
15,18.04166667,Directed,136528,,1
5,18.04166667,Directed,136540,,1
38,17.54166667,Directed,136546,,1
52,17.54166667,Directed,136552,,1
37,12.79166667,Directed,136558,,5
37,6.541666667,Directed,136564,,2
52,12.70833333,Directed,136570,,3
52,12.79166667,Directed,136588,,1
52,12.04166667,Directed,136594,,1
7,6.375,Directed,136600,,1
8,12.04166667,Directed,136612,,3
5,15.08333333,Directed,136617,,1
5,15.04166667,Directed,136618,,1
8,12.70833333,Directed,136630,,5
6,12.04166667,Directed,136690,,4
40,36,Directed,136704,,1
40,6.958333333,Directed,136708,,2
3,12.04166667,Directed,136714,,2
8,15.08333333,Directed,136725,,1
8,15.04166667,Directed,136726,,1
8,6.541666667,Directed,136732,,2
37,17.29166667,Directed,136750,,1
37,12.04166667,Directed,136756,,1
1,12.70833333,Directed,136774,,4
1,12.79166667,Directed,136780,,8
1,6.958333333,Directed,136792,,1
1,18.04166667,Directed,136798,,5
1,16.04166667,Directed,136810,,2
1,22.08333333,Directed,136851,,2
1,22.04166667,Directed,136852,,2
10,12.04166667,Directed,136876,,1
10,19.04166667,Directed,136882,,1
13,19.58333333,Directed,136887,,1
13,19.54166667,Directed,136888,,1
1,12.08333333,Directed,136917,,1
1,12.04166667,Directed,136918,,1
52,18.08333333,Directed,136959,,1
52,18.04166667,Directed,136960,,1
6,12.70833333,Directed,136972,,1
40,12.04166667,Directed,136990,,5
39,12.70833333,Directed,137050,,6
39,17.58333333,Directed,137055,,2
39,17.54166667,Directed,137056,,2
40,16.08333333,Directed,137085,,2
40,16.04166667,Directed,137086,,2
39,6.541666667,Directed,137092,,2
47,12.04166667,Directed,137122,,1
47,18.04166667,Directed,137128,,2
55,6.583333333,Directed,137133,,1
55,6.541666667,Directed,137134,,1
7,6.958333333,Directed,137146,,2
7,12.04166667,Directed,137152,,1
40,18.08333333,Directed,137163,,2
40,18.04166667,Directed,137164,,1
16,16.08333333,Directed,137175,,1
16,16.04166667,Directed,137176,,1
18,16.08333333,Directed,137181,,2
18,16.04166667,Directed,137182,,2
18,55.00241379,Directed,137183,,2
18,13.54166667,Directed,137194,,2
9,14.62270833,Directed,137201,,1
43,17.58333333,Directed,137205,,1
43,17.54166667,Directed,137206,,1
41,6.958333333,Directed,137212,,1
49,17.58333333,Directed,137217,,2
49,17.54166667,Directed,137218,,2
29,12.04166667,Directed,137224,,1
5,12.04166667,Directed,137230,,1
22,6.583333333,Directed,137235,,1
22,6.541666667,Directed,137236,,1
22,12.83333333,Directed,137241,,1
22,12.79166667,Directed,137242,,1
34,16.58333333,Directed,137253,,1
34,16.54166667,Directed,137254,,1
34,6.541666667,Directed,137260,,2
49,12.79166667,Directed,137302,,2
21,16.04166667,Directed,137308,,1
13,13.54166667,Directed,137332,,1
4,29.53508772,Directed,137339,,2
4,21.08333333,Directed,137343,,1
4,21.04166667,Directed,137344,,1
7,7.875,Directed,137368,,1
57,13.58333333,Directed,137379,,2
57,13.54166667,Directed,137380,,2
57,18.08333333,Directed,137385,,1
57,18.04166667,Directed,137386,,1
19,12.04166667,Directed,137398,,1
9,19.04166667,Directed,137410,,3
36,12.83333333,Directed,137415,,1
36,12.79166667,Directed,137416,,1
37,18.04166667,Directed,137422,,1
